date,var_mean,var_std
2009-04-20,-1.4242547,0.11370917
2009-04-25,-1.422281,0.11632509
2009-04-30,-1.4209963,0.11959573
2009-05-05,-1.4184504,0.1232925
2009-05-10,-1.409748,0.12899783
2009-05-15,-1.4025154,0.13546938
2009-05-20,-1.3920891,0.14237748
2009-05-25,-1.3843682,0.14796165
2009-05-30,-1.3784233,0.15349203
2009-06-04,-1.3723122,0.15811583
2009-06-09,-1.3625144,0.1615458
2009-06-14,-1.3526205,0.16534555
2009-06-19,-1.3424022,0.16909046
2009-06-24,-1.3223923,0.17577288
2009-06-29,-1.3042967,0.19018565
2009-07-04,-1.1939185,0.40342876
2009-07-09,-1.0300275,0.76041216
2009-07-14,-0.8174332,1.1271564
2009-07-19,-0.35671467,1.5072397
2009-07-24,0.86192006,2.0291276
2009-07-29,2.269641,2.274836
2009-08-03,3.5183086,2.5982957
2009-08-08,4.4788413,2.7783809
2009-08-13,5.5231223,2.9612153
2009-08-18,6.4451103,3.1184428
2009-08-23,7.197711,3.3293204
2009-08-28,7.595054,3.315024
2009-09-02,7.8858953,3.1490226
2009-09-07,8.30873,3.0899274
2009-09-12,8.756174,3.0304077
2009-09-17,8.942991,2.9327438
2009-09-22,8.808494,2.6846097
2009-09-27,8.738571,2.5635786
2009-10-02,8.37549,2.2879856
2009-10-07,8.434031,1.9999442
2009-10-12,7.6489754,1.6339595
2009-10-17,6.474679,1.0729376
2009-10-22,5.778473,0.7159472
2009-10-27,5.151522,0.4703443
2009-11-01,4.7679787,0.34837043
2009-11-06,4.0824347,0.27622217
2009-11-11,3.4727798,0.33764854
2009-11-16,3.3418097,0.31398627
2009-11-21,3.0020194,0.34493396
2009-11-26,2.8927622,0.33022672
2009-12-01,2.5185442,0.37528056
2009-12-06,1.5064824,0.63879323
2009-12-11,0.31794697,0.8772351
2009-12-16,-0.62507844,0.60727775
2009-12-21,-1.0096034,0.2683555
2009-12-26,-1.1688936,0.13896933
2009-12-31,-1.248982,0.106042586
2010-01-05,-1.3026859,0.11334417
2010-01-10,-1.3266827,0.122938834
2010-01-15,-1.337496,0.12564796
2010-01-20,-1.3485315,0.12696466
2010-01-25,-1.35684,0.12550046
2010-01-30,-1.3650062,0.12426716
2010-02-04,-1.3710653,0.12454707
2010-02-09,-1.3752077,0.12481114
2010-02-14,-1.3785003,0.12434161
2010-02-19,-1.3806008,0.12425443
2010-02-24,-1.3820598,0.12385768
2010-03-01,-1.3839273,0.12347478
2010-03-06,-1.385935,0.12304893
2010-03-11,-1.3889587,0.122402325
2010-03-16,-1.390538,0.12196428
2010-03-21,-1.390847,0.12198838
2010-03-26,-1.391847,0.122281305
2010-03-31,-1.3913671,0.123081066
2010-04-05,-1.3872943,0.1332793
2010-04-10,-1.3725872,0.16621198
2010-04-15,-1.3748134,0.1440665
2010-04-20,-1.371541,0.14945301
2010-04-25,-1.3666375,0.15256378
2010-04-30,-1.3609207,0.1486113
2010-05-05,-1.3542476,0.14897695
2010-05-10,-1.3490181,0.15050144
2010-05-15,-1.3435624,0.15224674
2010-05-20,-1.3366082,0.15532836
2010-05-25,-1.3299611,0.15753402
2010-05-30,-1.3112282,0.18654878
2010-06-04,-1.2778637,0.28932288
2010-06-09,-1.2200474,0.3289374
2010-06-14,-0.93254805,0.7010104
2010-06-19,-0.5619311,1.114644
2010-06-24,0.043183073,1.3404375
2010-06-29,0.9287903,1.3373913
2010-07-04,1.7494906,1.2802584
2010-07-09,2.765543,1.4707956
2010-07-14,4.1350374,1.8600615
2010-07-19,5.268404,2.1897311
2010-07-24,6.4626775,2.4943702
2010-07-29,7.281011,2.6207438
2010-08-03,8.163765,2.7289803
2010-08-08,8.721821,2.8004668
2010-08-13,9.515231,2.8080602
2010-08-18,9.898813,2.9440365
2010-08-23,10.233911,2.9061515
2010-08-28,10.768717,2.9971244
2010-09-02,11.084541,3.0279
2010-09-07,11.059856,2.7930894
2010-09-12,11.219104,2.4887512
2010-09-17,10.844541,2.1712034
2010-09-22,10.139916,1.7285246
2010-09-27,9.52518,1.2176844
2010-10-02,9.282068,1.0125134
2010-10-07,8.910315,0.79296803
2010-10-12,8.414652,0.56194794
2010-10-17,8.056147,0.36055303
2010-10-22,7.1962957,0.22342591
2010-10-27,6.5758324,0.32064292
2010-11-01,6.2172966,0.3885323
2010-11-06,5.641941,0.5450929
2010-11-11,5.170439,0.69564426
2010-11-16,4.8233714,0.7522335
2010-11-21,4.0067573,0.8894636
2010-11-26,2.582625,1.2466248
2010-12-01,1.8178296,1.3888772
2010-12-06,1.4743496,1.3458899
2010-12-11,0.2968927,1.1941525
2010-12-16,-0.61587036,0.7078072
2010-12-21,-0.932574,0.4159713
2010-12-26,-1.0732341,0.23295672
2010-12-31,-1.201978,0.100345284
2011-01-05,-1.2742636,0.051410537
2011-01-10,-1.3236889,0.055567883
2011-01-15,-1.3465927,0.06736237
2011-01-20,-1.3602954,0.0766143
2011-01-25,-1.3709863,0.080553025
2011-01-30,-1.3790278,0.08090241
2011-02-04,-1.3873873,0.08271259
2011-02-09,-1.39343,0.083721116
2011-02-14,-1.3994378,0.08506241
2011-02-19,-1.402638,0.08438269
2011-02-24,-1.4043629,0.08692487
2011-03-01,-1.410239,0.087857984
2011-03-06,-1.4143151,0.088277385
2011-03-11,-1.4158888,0.087618135
2011-03-16,-1.4183133,0.087780744
2011-03-21,-1.4198562,0.08804415
2011-03-26,-1.4225252,0.088796474
2011-03-31,-1.4250466,0.08938077
2011-04-05,-1.4258119,0.089042954
2011-04-10,-1.4274793,0.0904768
2011-04-15,-1.4250019,0.09240502
2011-04-20,-1.4243771,0.09403853
2011-04-25,-1.4235016,0.096691616
2011-04-30,-1.4217166,0.10069591
2011-05-05,-1.4153959,0.10661047
2011-05-10,-1.4133216,0.114599586
2011-05-15,-1.4009199,0.12869447
2011-05-20,-1.394697,0.14123145
2011-05-25,-1.3811102,0.14296989
2011-05-30,-1.3771423,0.14377938
2011-06-04,-1.3575087,0.16080523
2011-06-09,-1.33876,0.22955938
2011-06-14,-1.2902272,0.38977575
2011-06-19,-1.1160549,0.7004784
2011-06-24,-0.6448193,0.79699147
2011-06-29,0.55750173,1.0496362
2011-07-04,2.0054727,1.3490188
2011-07-09,3.1214142,1.5778383
2011-07-14,4.4801474,1.9379181
2011-07-19,5.8708644,2.3548512
2011-07-24,6.9850316,2.6806335
2011-07-29,8.058802,2.9208884
2011-08-03,8.890319,3.090611
2011-08-08,9.55978,3.233298
2011-08-13,10.134834,3.2831564
2011-08-18,10.44453,3.1711342
2011-08-23,10.587022,3.1028583
2011-08-28,10.778707,2.9962337
2011-09-02,11.136947,2.8808753
2011-09-07,11.124508,2.71315
2011-09-12,11.064905,2.4185271
2011-09-17,10.496097,1.9461809
2011-09-22,10.294488,1.694847
2011-09-27,10.41273,1.6380984
2011-10-02,10.209899,1.5078726
2011-10-07,9.562232,1.12603
2011-10-12,9.552248,1.1081171
2011-10-17,9.465828,1.0599743
2011-10-22,8.53662,0.663249
2011-10-27,7.922701,0.420911
2011-11-01,7.060832,0.22071493
2011-11-06,6.615628,0.27890825
2011-11-11,6.1756935,0.39570433
2011-11-16,5.3520536,0.60506976
2011-11-21,4.2280126,0.8742631
2011-11-26,2.9210703,1.1601207
2011-12-01,1.966175,1.2681798
2011-12-06,0.7557778,1.3856424
2011-12-11,-0.15284073,1.0000756
